,work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
13962,2023,MI,FT,ML Engineer,126277,USD,126277,US,on site,US,M
13963,2023,SE,FT,Data Architect,228000,USD,228000,US,on site,US,M
13965,2023,SE,FT,Machine Learning Software Engineer,180000,USD,180000,US,on site,US,M
13966,2023,SE,FT,Machine Learning Software Engineer,90000,USD,90000,US,on site,US,M
13971,2023,SE,FT,Machine Learning Software Engineer,272000,USD,272000,US,on site,US,M
13972,2023,SE,FT,Machine Learning Software Engineer,170000,USD,170000,US,on site,US,M
13975,2023,SE,FT,Data Engineer,259000,USD,259000,US,remote,US,M
13989,2023,MI,FT,Data Analyst,90000,GBP,110736,HR,on site,HR,M
13990,2023,MI,FT,Data Analyst,60000,GBP,73824,HR,on site,HR,M
13991,2023,EN,PT,Data Analyst,78000,PLN,18160,PL,remote,IN,L
13992,2023,EN,FT,Data Scientist,101400,BRL,19910,BR,remote,BR,L
13993,2023,SE,FT,Data Science Lead,247500,USD,247500,US,on site,US,M
13994,2023,SE,FT,Data Science Lead,172200,USD,172200,US,on site,US,M
14001,2023,SE,FT,Machine Learning Infrastructure Engineer,100000,EUR,107968,FR,remote,FR,M
14002,2023,SE,FT,Machine Learning Infrastructure Engineer,70000,EUR,75577,FR,remote,FR,M
14011,2023,SE,FT,ML Engineer,288000,USD,288000,US,remote,US,M
14017,2023,MI,FT,Data Science Lead,60000,GBP,73824,GB,on site,GB,M
14018,2023,MI,FT,Data Science Lead,50000,GBP,61520,GB,on site,GB,M
14019,2023,SE,FT,Data Scientist,215050,USD,215050,US,remote,US,M
14021,2023,SE,FT,Data Architect,198000,USD,198000,US,remote,US,M
14022,2023,SE,FT,Data Architect,114000,USD,114000,US,remote,US,M
14027,2023,SE,FT,Data Scientist,209300,USD,209300,US,remote,US,M
14028,2023,SE,FT,Data Scientist,182200,USD,182200,US,remote,US,M
14031,2022,EN,FT,Data Scientist,85000,USD,85000,US,on site,US,M
14032,2023,MI,FT,ML Engineer,40000,GBP,49216,GB,remote,GB,M
14033,2023,EN,FT,Research Engineer,120000,USD,120000,GB,remote,GB,M
14034,2023,EN,FT,Research Engineer,60000,USD,60000,GB,remote,GB,M
14035,2023,SE,FT,ML Engineer,147100,USD,147100,US,on site,US,M
14036,2023,SE,FT,ML Engineer,90700,USD,90700,US,on site,US,M
14039,2023,SE,FT,Data Analyst,227000,USD,227000,US,on site,US,M
14044,2023,SE,FT,Data Architect,160000,USD,160000,US,remote,US,M
14047,2023,SE,FT,Data Analyst,52000,EUR,56143,ES,remote,ES,M
14048,2023,SE,FT,Data Analyst,48000,EUR,51824,ES,remote,ES,M
14049,2023,EN,FT,Data Analyst,60000,USD,60000,US,remote,US,L
14050,2023,EN,FT,Data Analyst,50000,USD,50000,KW,hybrid,US,L
14055,2023,SE,FT,Big Data Architect,124999,GBP,153799,GB,remote,GB,L
14057,2023,SE,FT,Data Analyst,52500,USD,52500,US,on site,US,M
14058,2023,SE,FT,Data Engineer,250000,USD,250000,US,remote,US,M
14059,2023,SE,FT,Data Engineer,162500,USD,162500,US,remote,US,M
14064,2023,MI,FT,Data Analyst,165000,USD,165000,US,on site,US,M
14065,2023,MI,FT,Data Analyst,124000,USD,124000,US,on site,US,M
14071,2023,SE,FT,Data Engineer,63000,USD,63000,US,remote,US,M
14072,2023,SE,FT,Research Scientist,253750,USD,253750,ES,on site,ES,M
14073,2023,SE,FT,Research Scientist,169200,USD,169200,ES,on site,ES,M
14076,2023,MI,FT,Data Scientist,170000,USD,170000,US,on site,US,M
14080,2023,SE,FT,Data Engineer,213580,USD,213580,US,remote,US,M
14081,2023,SE,FT,Data Engineer,163625,USD,163625,US,remote,US,M
14082,2022,SE,FT,Machine Learning Software Engineer,375000,USD,375000,US,remote,US,M
14083,2023,SE,FT,Data Engineer,95000,EUR,102569,IE,remote,IE,M
14084,2023,MI,FT,Product Data Analyst,1350000,INR,16417,IN,remote,IN,L
14088,2023,EX,FT,Data Engineer,210000,USD,210000,US,on site,US,M
14093,2023,SE,FT,Data Science Manager,231250,USD,231250,US,remote,US,M
14094,2023,SE,FT,Data Science Manager,138750,USD,138750,US,remote,US,M
14095,2023,SE,FT,ML Engineer,284310,USD,284310,US,on site,US,M
14096,2023,SE,FT,ML Engineer,153090,USD,153090,US,on site,US,M
14101,2023,MI,FT,Data Analyst,90000,GBP,110736,GB,on site,GB,M
14102,2023,MI,FT,Data Analyst,70000,GBP,86128,GB,on site,GB,M
14105,2023,EN,FT,Data Analyst,100000,USD,100000,US,hybrid,US,M
14106,2023,SE,FT,Data Science Lead,225900,USD,225900,US,on site,US,M
14107,2023,SE,FT,Data Science Lead,156400,USD,156400,US,on site,US,M
14112,2023,SE,FT,Data Analyst,385000,USD,385000,US,on site,US,M
14122,2023,SE,FT,Data Engineer,241871,USD,241871,US,on site,US,M
14123,2023,SE,FT,Data Engineer,133832,USD,133832,US,on site,US,M
14132,2023,MI,FT,ML Engineer,36000,USD,36000,MX,remote,MX,S
14139,2023,MI,FT,ML Engineer,100000,GBP,123040,GB,on site,GB,M
14140,2023,MI,FT,ML Engineer,80000,GBP,98432,GB,on site,GB,M
14141,2023,SE,FT,Data Scientist,216100,USD,216100,US,on site,US,M
14142,2023,SE,FT,Data Scientist,140800,USD,140800,US,on site,US,M
14143,2023,MI,FT,ML Engineer,120000,GBP,147648,GB,on site,GB,M
14145,2023,SE,FT,Computer Vision Software Engineer,50000,EUR,53984,NL,remote,CA,L
14146,2023,EN,FT,Data Scientist,110000,USD,110000,US,hybrid,US,S
14150,2023,MI,FT,Data Engineer,52000,GBP,63980,GB,remote,GB,M
14153,2023,EX,FT,Data Engineer,284000,USD,284000,US,remote,US,M
14154,2023,EX,FT,Data Engineer,236000,USD,236000,US,remote,US,M
14155,2023,SE,FT,Research Scientist,248100,USD,248100,CA,on site,CA,M
14156,2023,SE,FT,Research Scientist,145900,USD,145900,CA,on site,CA,M
14157,2023,SE,FT,Research Engineer,155850,USD,155850,US,on site,US,M
14158,2023,SE,FT,Research Engineer,102544,USD,102544,US,on site,US,M
14159,2023,MI,FT,Data Scientist,151410,USD,151410,US,remote,US,M
14160,2023,MI,FT,Data Scientist,115360,USD,115360,US,remote,US,M
14162,2023,MI,FT,Data Engineer,55000,EUR,59382,ES,remote,ES,M
14163,2023,SE,FT,Director of Data Science,170000,CAD,125948,CA,hybrid,CA,M
14164,2023,SE,FT,Azure Data Engineer,100000,USD,100000,NL,hybrid,NL,L
14167,2023,SE,FT,Data Scientist,185000,USD,185000,GB,on site,GB,M
14168,2023,SE,FT,Data Scientist,120250,USD,120250,GB,on site,GB,M
14169,2023,EN,FT,Data Engineer,25000,EUR,26992,DE,remote,DE,L
14170,2022,EN,FT,Data Scientist,180000,USD,180000,US,remote,US,M
14171,2023,MI,FT,Research Scientist,85000,USD,85000,US,on site,US,M
14172,2023,MI,FT,Research Scientist,70000,USD,70000,US,on site,US,M
14174,2023,SE,FT,BI Developer,100000,USD,100000,US,remote,US,M
14175,2023,EX,FT,Data Analytics Manager,155000,USD,155000,US,on site,US,M
14176,2023,EX,FT,Data Analytics Manager,140000,USD,140000,US,on site,US,M
14187,2023,SE,FT,ML Engineer,220000,USD,220000,US,on site,US,M
14191,2023,SE,FT,Data Analytics Manager,204500,USD,204500,US,on site,US,M
14192,2023,SE,FT,Data Analytics Manager,138900,USD,138900,US,on site,US,M
14209,2022,MI,FT,Research Scientist,23000,USD,23000,IN,remote,IN,L
14210,2023,MI,FT,ML Engineer,110000,USD,110000,US,remote,US,L
14212,2023,SE,FT,Data Engineer,182750,USD,182750,US,remote,US,M
14217,2023,SE,FT,Data Engineer,137500,USD,137500,US,on site,US,M
14219,2023,EX,FT,Head of Data Science,314100,USD,314100,US,on site,US,M
14220,2023,EX,FT,Head of Data Science,195800,USD,195800,US,on site,US,M
14221,2023,SE,FT,Applied Scientist,205000,USD,205000,US,on site,US,M
14222,2023,SE,FT,Applied Scientist,180000,USD,180000,US,on site,US,M
14223,2023,SE,FT,Data Scientist,165000,USD,165000,US,remote,US,M
14224,2023,SE,FT,Data Scientist,144000,USD,144000,US,remote,US,M
14225,2023,EN,FT,BI Developer,160000,USD,160000,US,on site,US,M
14226,2023,EN,FT,BI Developer,100000,USD,100000,US,on site,US,M
14231,2023,SE,FT,Data Manager,199000,USD,199000,US,on site,US,M
14232,2023,SE,FT,Data Manager,112000,USD,112000,US,on site,US,M
14235,2023,EN,FT,Big Data Engineer,130000,USD,130000,SE,remote,SE,S
14238,2023,EN,FT,Data Engineer,160000,USD,160000,US,on site,US,M
14239,2023,EN,FT,Data Engineer,135000,USD,135000,US,on site,US,M
14240,2023,SE,FT,Data Scientist,183000,USD,183000,US,on site,US,M
14244,2023,SE,FT,Applied Scientist,350000,USD,350000,US,on site,US,L
14245,2023,SE,FT,Applied Scientist,262500,USD,262500,US,on site,US,L
14259,2023,SE,FT,Data Scientist,158677,USD,158677,US,remote,US,M
14264,2023,MI,FT,Data Analyst,103200,USD,103200,US,on site,US,M
14265,2023,MI,FT,Data Analyst,61200,USD,61200,US,on site,US,M
14266,2022,MI,FT,Data Scientist,155000,USD,155000,US,remote,US,L
14267,2021,EN,FT,Marketing Data Engineer,90000,SGD,66970,SG,hybrid,SG,L
14268,2023,SE,FT,Data Scientist,59000,EUR,63701,CY,hybrid,EE,L
14273,2023,SE,FT,Data Architect,174500,USD,174500,US,on site,US,M
14274,2023,SE,FT,Data Architect,113000,USD,113000,US,on site,US,M
14276,2023,SE,FT,Data Analyst,87000,USD,87000,US,remote,US,M
14278,2023,SE,FT,Data Analyst,108000,USD,108000,US,remote,US,M
14280,2023,SE,FT,Data Engineer,107250,USD,107250,US,remote,US,M
14282,2023,SE,FT,Data Engineer,119000,USD,119000,US,on site,US,M
14283,2023,SE,FT,Data Scientist,285800,USD,285800,US,remote,US,M
14284,2023,SE,FT,Data Scientist,154600,USD,154600,US,remote,US,M
14285,2023,MI,FT,Head of Data Science,5000000,INR,60805,IN,hybrid,IN,L
14286,2023,EN,FT,Data Analyst,30000,USD,30000,AR,remote,US,S
14287,2023,MI,FT,Data Science Manager,220000,USD,220000,US,on site,US,M
14288,2023,MI,FT,Data Science Manager,195000,USD,195000,US,on site,US,M
14289,2023,SE,FT,Data Manager,168400,USD,168400,US,on site,US,M
14293,2023,SE,FT,Analytics Engineer,200000,USD,200000,US,remote,US,M
14297,2023,SE,FT,Data Engineer,153000,USD,153000,CA,remote,CA,M
14298,2023,SE,FT,Data Engineer,94000,USD,94000,CA,remote,CA,M
14302,2023,SE,FT,Data Engineer,90000,USD,90000,US,remote,US,M
14303,2023,EN,FT,Data Scientist,124234,USD,124234,US,on site,US,M
14304,2023,EN,FT,Data Scientist,74540,USD,74540,US,on site,US,M
14307,2022,SE,FT,ML Engineer,80000,EUR,84053,FR,hybrid,FR,L
14308,2023,MI,FT,ML Engineer,50000,USD,50000,AM,on site,AM,S
14314,2023,SE,FT,Data Analyst,125600,USD,125600,US,remote,US,M
14319,2023,SE,FT,Data Analyst,141290,USD,141290,US,on site,US,M
14320,2023,SE,FT,Data Analyst,74178,USD,74178,US,on site,US,M
14328,2023,SE,FT,Data Engineer,107500,USD,107500,US,remote,US,M
14340,2023,MI,FT,Data Analyst,52500,USD,52500,US,on site,US,M
14342,2023,SE,FT,Data Scientist,84000,USD,84000,US,remote,US,M
14343,2023,SE,FT,BI Analyst,125000,USD,125000,US,on site,US,M
14344,2023,SE,FT,BI Analyst,110000,USD,110000,US,on site,US,M
14347,2023,SE,FT,ML Engineer,200000,USD,200000,US,on site,US,M
14348,2023,SE,FT,ML Engineer,135000,USD,135000,US,on site,US,M
14349,2022,EN,FT,Business Data Analyst,48000,USD,48000,US,hybrid,US,L
14350,2023,EN,FT,AI Developer,120000,USD,120000,BA,hybrid,BA,S
14367,2023,SE,FT,Computer Vision Engineer,200000,USD,200000,US,remote,US,S
14368,2023,MI,FT,Applied Data Scientist,80000,USD,80000,KE,remote,KE,S
14369,2023,MI,FT,Data Analytics Lead,1440000,INR,17511,IN,hybrid,SG,M
14370,2023,SE,FT,Data Scientist,257000,USD,257000,US,on site,US,M
14372,2023,SE,FT,Data Scientist,72000,EUR,77737,LV,on site,LV,M
14373,2023,SE,FT,Data Scientist,36000,EUR,38868,LV,on site,LV,M
14376,2023,SE,FT,BI Developer,140000,USD,140000,US,remote,US,M
14382,2023,MI,FT,Data Scientist,50000,EUR,53984,RO,hybrid,RO,L
14383,2023,SE,FT,Data Analyst,48000,EUR,51824,ES,on site,ES,M
14384,2023,SE,FT,Data Analyst,38000,EUR,41027,ES,on site,ES,M
14401,2023,MI,FT,Data Scientist,183310,USD,183310,US,on site,US,M
14404,2023,SE,FT,Data Analyst,102500,USD,102500,US,remote,US,M
14415,2023,MI,FT,Data Scientist,840000,THB,24613,TH,hybrid,TH,L
14416,2022,MI,FT,Computer Vision Engineer,1250000,INR,15897,IN,remote,IN,M
14419,2023,SE,FT,Data Scientist,182000,USD,182000,US,on site,US,M
14423,2023,SE,FT,ML Engineer,72000,EUR,77737,LV,on site,LV,M
14424,2023,SE,FT,ML Engineer,36000,EUR,38868,LV,on site,LV,M
14425,2023,EX,FT,Data Scientist,300000,USD,300000,US,on site,US,M
14428,2023,MI,FT,Data Analyst,105500,USD,105500,US,on site,US,M
14431,2022,MI,FT,Data Scientist,110000,USD,110000,US,remote,US,L
14436,2023,MI,FT,Data Analyst,65000,GBP,79976,GB,on site,GB,M
14437,2023,MI,FT,Data Analyst,36050,GBP,44356,GB,on site,GB,M
14440,2023,SE,FT,Data Scientist,153400,USD,153400,US,on site,US,M
14441,2023,SE,FT,Data Scientist,122700,USD,122700,US,on site,US,M
14449,2023,MI,FT,ML Engineer,87000,USD,87000,US,on site,US,M
14450,2023,EN,FT,Data Scientist,50000,USD,50000,IN,remote,US,M
14451,2023,SE,FT,ML Engineer,234100,USD,234100,US,remote,US,M
14452,2023,SE,FT,ML Engineer,203500,USD,203500,US,remote,US,M
14457,2023,SE,FT,Data Engineer,232200,USD,232200,US,remote,US,M
14458,2023,SE,FT,Data Engineer,167200,USD,167200,US,remote,US,M
14459,2023,SE,FT,BI Developer,197000,USD,197000,US,on site,US,M
14460,2023,SE,FT,BI Developer,106000,USD,106000,US,on site,US,M
14461,2023,SE,FT,Research Scientist,180000,USD,180000,US,on site,US,M
14462,2023,SE,FT,Research Scientist,145000,USD,145000,US,on site,US,M
14463,2023,SE,FT,Data Lead,225000,USD,225000,US,on site,US,M
14464,2023,SE,FT,Data Lead,200000,USD,200000,US,on site,US,M
14466,2023,SE,FT,Data Engineer,114000,USD,114000,US,remote,US,M
14467,2023,SE,FT,Data Engineer,291500,USD,291500,US,on site,US,M
14469,2023,EX,FT,Data Engineer,196200,USD,196200,US,on site,US,M
14470,2023,EX,FT,Data Engineer,150900,USD,150900,US,on site,US,M
14473,2023,MI,FT,Data Engineer,95000,USD,95000,ES,remote,ES,M
14474,2023,MI,FT,Data Engineer,80000,USD,80000,ES,remote,ES,M
14475,2023,MI,FT,Data Analyst,116000,USD,116000,US,on site,US,M
14476,2023,MI,FT,Data Analyst,72000,USD,72000,US,on site,US,M
14477,2023,SE,FT,Analytics Engineer,207000,USD,207000,US,on site,US,M
14478,2023,SE,FT,Analytics Engineer,167000,USD,167000,US,on site,US,M
14480,2023,SE,FT,ML Engineer,135000,USD,135000,US,on site,US,M
14485,2023,SE,FT,Data Engineer,133800,USD,133800,US,remote,US,M
14486,2023,SE,FT,Data Engineer,96100,USD,96100,US,remote,US,M
14489,2023,SE,FT,Data Science Engineer,140000,USD,140000,US,on site,US,M
14490,2023,SE,FT,Data Science Engineer,100000,USD,100000,US,on site,US,M
14493,2023,SE,FT,Cloud Database Engineer,140000,USD,140000,US,remote,US,M
14494,2023,SE,FT,Cloud Database Engineer,115000,USD,115000,US,remote,US,M
14503,2023,MI,FT,ML Engineer,219000,USD,219000,US,hybrid,US,L
14514,2023,SE,FT,Applied Scientist,126100,USD,126100,US,on site,US,L
14515,2023,SE,FT,Applied Scientist,72000,USD,72000,US,on site,US,L
14518,2023,MI,FT,ML Engineer,175000,USD,175000,US,remote,US,M
14520,2023,SE,FT,Data Analyst,240500,USD,240500,US,on site,US,M
14521,2023,SE,FT,Data Analyst,137500,USD,137500,US,on site,US,M
14522,2023,MI,FT,Data Scientist,187500,USD,187500,US,on site,US,M
14523,2023,MI,FT,Data Scientist,165000,USD,165000,US,on site,US,M
14524,2023,MI,FT,Machine Learning Research Engineer,60000,GBP,73824,GB,on site,GB,L
14525,2022,EN,PT,Data Analyst,24000,EUR,25216,ES,remote,US,L
14527,2023,SE,FT,Research Scientist,165750,USD,165750,US,on site,US,M
14528,2023,SE,FT,Machine Learning Scientist,225000,USD,225000,US,remote,US,M
14529,2023,SE,FT,Machine Learning Scientist,165750,USD,165750,US,remote,US,M
14530,2023,MI,FT,ML Engineer,89700,GBP,110367,GB,on site,GB,M
14531,2023,MI,FT,ML Engineer,55250,GBP,67979,GB,on site,GB,M
14533,2023,SE,FT,Data Scientist,115000,USD,115000,US,remote,US,M
14534,2023,SE,FT,NLP Engineer,275000,USD,275000,US,on site,US,M
14535,2023,SE,FT,NLP Engineer,175000,USD,175000,US,on site,US,M
14538,2023,SE,FT,Data Engineer,175308,USD,175308,US,on site,US,M
14539,2023,SE,FT,Data Engineer,100706,USD,100706,US,on site,US,M
14540,2023,SE,FT,NLP Engineer,235000,USD,235000,US,on site,US,M
14541,2023,SE,FT,NLP Engineer,135000,USD,135000,US,on site,US,M
14544,2023,SE,FT,ML Engineer,289076,USD,289076,US,on site,US,M
14545,2023,SE,FT,ML Engineer,202353,USD,202353,US,on site,US,M
14546,2023,SE,FT,Data Engineer,65000,EUR,70179,PT,on site,PT,M
14547,2023,SE,FT,Data Engineer,35000,EUR,37788,PT,on site,PT,M
14548,2023,MI,FT,Research Engineer,120000,USD,120000,US,remote,US,M
14558,2021,SE,FT,Data Scientist,4000000,INR,54094,IN,remote,IN,L
14559,2022,MI,FT,Business Data Analyst,1440000,INR,18314,IN,hybrid,IN,L
14560,2023,SE,FT,Data Engineer,231250,USD,231250,US,remote,US,M
14561,2023,SE,FT,Data Engineer,138750,USD,138750,US,remote,US,M
14566,2022,EN,FT,Data Scientist,100000,USD,100000,US,remote,US,M
14573,2023,EN,FT,Deep Learning Engineer,150000,USD,150000,US,on site,US,M
14574,2023,EN,FT,Deep Learning Engineer,120000,USD,120000,US,on site,US,M
14577,2022,SE,FT,Data Analytics Manager,133000,USD,133000,NL,on site,NL,L
14578,2023,SE,FT,Data Scientist,272550,USD,272550,US,on site,US,M
14579,2023,SE,FT,Data Scientist,198200,USD,198200,US,on site,US,M
14588,2023,SE,FT,Data Engineer,187500,USD,187500,US,remote,US,M
14592,2023,SE,FT,Data Analyst,155000,USD,155000,US,remote,US,M
14593,2023,SE,FT,Data Analyst,64000,USD,64000,US,remote,US,M
14594,2023,SE,FT,Computer Vision Engineer,235000,USD,235000,US,on site,US,M
14595,2023,SE,FT,Computer Vision Engineer,185000,USD,185000,US,on site,US,M
14598,2023,SE,FT,Data Scientist,143100,USD,143100,CA,on site,CA,M
14599,2023,SE,FT,Data Scientist,113000,USD,113000,CA,on site,CA,M
14601,2023,SE,FT,Applied Scientist,142000,USD,142000,US,remote,US,M
14606,2023,SE,FT,Data Scientist,180560,USD,180560,US,on site,US,M
14607,2023,SE,FT,Data Scientist,115440,USD,115440,US,on site,US,M
14612,2023,SE,FT,Data Scientist,120000,USD,120000,CA,on site,CA,M
14613,2023,SE,FT,Data Scientist,110000,USD,110000,CA,on site,CA,M
14616,2023,MI,FT,ML Engineer,62000,GBP,76284,GB,remote,GB,M
14617,2023,MI,FT,ML Engineer,52000,GBP,63980,GB,remote,GB,M
14619,2023,SE,FT,Data Engineer,141600,USD,141600,US,on site,US,M
14620,2023,MI,FT,ML Engineer,48000,GBP,59059,GB,remote,GB,M
14621,2023,MI,FT,ML Engineer,38000,GBP,46755,GB,remote,GB,M
14628,2023,SE,FT,Data Engineer,236000,USD,236000,US,remote,US,M
14630,2022,EN,FT,Data Scientist,130000,USD,130000,US,on site,US,M
14639,2022,SE,FT,Manager Data Management,125000,USD,125000,US,remote,US,L
14640,2022,SE,FT,Data Engineer,175000,USD,175000,US,on site,US,M
14641,2022,SE,FT,Data Engineer,155000,USD,155000,US,on site,US,M
14642,2022,SE,FT,Data Engineer,153600,USD,153600,US,on site,US,M
14643,2022,SE,FT,Data Engineer,106800,USD,106800,US,on site,US,M
14644,2022,SE,FT,Data Scientist,150000,USD,150000,US,on site,US,M
14645,2022,SE,FT,Data Scientist,140000,USD,140000,US,on site,US,M
14646,2022,SE,FT,Data Science Consultant,122000,USD,122000,US,on site,US,M
14647,2022,SE,FT,Data Science Consultant,94500,USD,94500,US,on site,US,M
14648,2022,SE,FT,Data Engineer,170000,USD,170000,US,on site,US,M
14649,2022,SE,FT,Data Engineer,130000,USD,130000,US,on site,US,M
14650,2022,SE,FT,Data Science Consultant,145000,USD,145000,US,on site,US,M
14651,2022,SE,FT,Data Science Consultant,128000,USD,128000,US,on site,US,M
14652,2022,SE,FT,Data Engineer,145000,USD,145000,US,on site,US,M
14653,2022,SE,FT,Data Engineer,100000,USD,100000,US,on site,US,M
14655,2022,SE,FT,Data Engineer,120000,USD,120000,US,on site,US,M
14657,2022,SE,FT,Data Engineer,115000,USD,115000,US,on site,US,M
14658,2022,SE,FT,Applied Machine Learning Scientist,150000,USD,150000,US,remote,US,M
14659,2022,MI,FT,Data Analyst,150000,USD,150000,US,on site,US,M
14660,2022,MI,FT,Data Analyst,100000,USD,100000,US,on site,US,M
14661,2022,MI,FT,Data Scientist,150000,USD,150000,US,remote,US,M
14662,2022,MI,FT,Data Scientist,127500,USD,127500,US,remote,US,M
14663,2022,SE,FT,Data Scientist,126500,USD,126500,US,remote,US,M
14664,2022,SE,FT,Data Scientist,51000,USD,51000,US,remote,US,M
14665,2022,MI,FT,Data Engineer,260000,USD,260000,US,on site,US,M
14666,2022,MI,FT,Data Engineer,175000,USD,175000,US,on site,US,M
14667,2022,EN,FT,Applied Data Scientist,40000,USD,40000,AU,remote,PK,M
14668,2022,EN,FT,AI Programmer,40000,USD,40000,PK,remote,AU,M
14669,2022,SE,FT,Data Engineer,250000,USD,250000,US,remote,US,M
14670,2022,SE,FT,Data Engineer,63000,USD,63000,US,remote,US,M
14671,2022,SE,FT,ML Engineer,210000,USD,210000,US,remote,US,M
14672,2022,SE,FT,ML Engineer,160000,USD,160000,US,remote,US,M
14673,2022,SE,FT,Data Scientist,272550,USD,272550,US,remote,US,M
14674,2022,SE,FT,Data Scientist,198200,USD,198200,US,remote,US,M
14675,2022,MI,FT,Data Scientist,90000,EUR,94560,FR,remote,FR,M
14676,2022,MI,FT,Data Scientist,50000,EUR,52533,FR,remote,FR,M
14677,2022,SE,FT,Data Scientist,220000,USD,220000,US,on site,US,M
14678,2022,SE,FT,Data Scientist,146000,USD,146000,US,on site,US,M
14681,2022,SE,FT,Machine Learning Software Engineer,248400,USD,248400,CA,remote,CA,M
14682,2022,SE,FT,Machine Learning Software Engineer,183600,USD,183600,CA,remote,CA,M
14683,2022,MI,FT,Data Engineer,150000,USD,150000,US,remote,US,M
14685,2022,EN,FT,Machine Learning Developer,40000,USD,40000,PK,remote,AU,M
14686,2022,SE,FT,Lead Data Scientist,4460000,INR,56723,IN,on site,IN,L
14687,2022,MI,FT,Data Engineer,120000,USD,120000,US,on site,US,M
14688,2022,MI,FT,Data Engineer,95000,USD,95000,US,on site,US,M
14689,2022,EN,FT,Data Engineer,160000,USD,160000,US,on site,US,M
14690,2022,EN,FT,Data Engineer,135000,USD,135000,US,on site,US,M
14691,2022,EN,FT,Data Science Consultant,23000,EUR,24165,IT,hybrid,IT,M
14692,2022,SE,FT,Data Engineer,216000,USD,216000,US,remote,US,M
14693,2022,SE,FT,Data Engineer,144000,USD,144000,US,remote,US,M
14694,2022,EN,FT,Data Engineer,85000,USD,85000,US,on site,US,M
14695,2022,EN,FT,Data Engineer,65000,USD,65000,US,on site,US,M
14696,2022,SE,FT,Data Analyst,149000,USD,149000,US,remote,US,M
14697,2022,SE,FT,Data Analyst,119000,USD,119000,US,remote,US,M
